E,D,allowed,k_minus,k_plus
4.40000000000,-0.133593129653,true,-1.70479005770,1.70479005770
4.45000000000,-0.144596826699,true,-1.71590183177,1.71590183177
4.50000000000,-0.155491472823,true,-1.72692128477,1.72692128477
4.55000000000,-0.166277629735,true,-1.73784986370,1.73784986370
4.60000000000,-0.176955857132,true,-1.74868895922,1.74868895922
4.65000000000,-0.187526712710,true,-1.75943990807,1.75943990807
4.70000000000,-0.197990752165,true,-1.77010399519,1.77010399519
4.75000000000,-0.208348529200,true,-1.78068245586,1.78068245586
4.80000000000,-0.218600595530,true,-1.79117647763,1.79117647763
4.85000000000,-0.228747500889,true,-1.80158720213,1.80158720213
4.90000000000,-0.238789793034,true,-1.81191572683,1.81191572683
4.95000000000,-0.248728017751,true,-1.82216310667,1.82216310667
5.00000000000,-0.258562718859,true,-1.83233035557,1.83233035557
5.05000000000,-0.268294438220,true,-1.84241844793,1.84241844793
5.10000000000,-0.277923715738,true,-1.85242831995,1.85242831995
5.15000000000,-0.287451089369,true,-1.86236087095,1.86236087095
5.20000000000,-0.296877095126,true,-1.87221696460,1.87221696460
5.25000000000,-0.306202267083,true,-1.88199743006,1.88199743006
5.30000000000,-0.315427137380,true,-1.89170306308,1.89170306308
5.35000000000,-0.324552236230,true,-1.90133462702,1.90133462702
5.40000000000,-0.333578091925,true,-1.91089285386,1.91089285386
5.45000000000,-0.342505230838,true,-1.92037844507,1.92037844507
5.50000000000,-0.351334177431,true,-1.92979207254,1.92979207254
5.55000000000,-0.360065454260,true,-1.93913437939,1.93913437939
5.60000000000,-0.368699581981,true,-1.94840598071,1.94840598071
5.65000000000,-0.377237079353,true,-1.95760746439,1.95760746439
5.70000000000,-0.385678463245,true,-1.96673939172,1.96673939172
5.75000000000,-0.394024248641,true,-1.97580229814,1.97580229814
5.80000000000,-0.402274948646,true,-1.98479669382,1.98479669382
5.85000000000,-0.410431074489,true,-1.99372306429,1.99372306429
5.90000000000,-0.418493135530,true,-2.00258187096,2.00258187096
5.95000000000,-0.426461639268,true,-2.01137355170,2.01137355170
6.00000000000,-0.434337091339,true,-2.02009852131,2.02009852131
6.05000000000,-0.442119995527,true,-2.02875717205,2.02875717205
6.10000000000,-0.449810853768,true,-2.03734987402,2.03734987402
6.15000000000,-0.457410166156,true,-2.04587697568,2.04587697568
6.20000000000,-0.464918430944,true,-2.05433880416,2.05433880416
6.25000000000,-0.472336144554,true,-2.06273566574,2.06273566574
6.30000000000,-0.479663801581,true,-2.07106784615,2.07106784615
6.35000000000,-0.486901894796,true,-2.07933561095,2.07933561095
6.40000000000,-0.494050915153,true,-2.08753920585,2.08753920585
6.45000000000,-0.501111351795,true,-2.09567885701,2.09567885701
6.50000000000,-0.508083692055,true,-2.10375477136,2.10375477136
6.55000000000,-0.514968421467,true,-2.11176713686,2.11176713686
6.60000000000,-0.521766023766,true,-2.11971612280,2.11971612280
6.65000000000,-0.528476980895,true,-2.12760187998,2.12760187998
6.70000000000,-0.535101773013,true,-2.13542454105,2.13542454105
6.75000000000,-0.541640878492,true,-2.14318422065,2.14318422065
6.80000000000,-0.548094773933,true,-2.15088101570,2.15088101570
6.85000000000,-0.554463934161,true,-2.15851500555,2.15851500555
6.90000000000,-0.560748832237,true,-2.16608625221,2.16608625221
6.95000000000,-0.566949939457,true,-2.17359480055,2.17359480055
7.00000000000,-0.573067725363,true,-2.18104067847,2.18104067847
7.05000000000,-0.579102657746,true,-2.18842389706,2.18842389706
7.10000000000,-0.585055202647,true,-2.19574445082,2.19574445082
7.15000000000,-0.590925824367,true,-2.20300231775,2.20300231775
7.20000000000,-0.596714985471,true,-2.21019745961,2.21019745961
7.25000000000,-0.602423146791,true,-2.21732982198,2.21732982198
7.30000000000,-0.608050767431,true,-2.22439933450,2.22439933450
7.35000000000,-0.613598304774,true,-2.23140591095,2.23140591095
7.40000000000,-0.619066214486,true,-2.23834944945,2.23834944945
7.45000000000,-0.624454950521,true,-2.24522983259,2.24522983259
7.50000000000,-0.629764965123,true,-2.25204692761,2.25204692761
7.55000000000,-0.634996708838,true,-2.25880058650,2.25880058650
7.60000000000,-0.640150630509,true,-2.26549064621,2.26549064621
7.65000000000,-0.645227177291,true,-2.27211692877,2.27211692877
7.70000000000,-0.650226794647,true,-2.27867924147,2.27867924147
7.75000000000,-0.655149926359,true,-2.28517737703,2.28517737703
7.80000000000,-0.659997014529,true,-2.29161111375,2.29161111375
7.85000000000,-0.664768499588,true,-2.29798021571,2.29798021571
7.90000000000,-0.669464820296,true,-2.30428443295,2.30428443295
7.95000000000,-0.674086413750,true,-2.31052350166,2.31052350166
8.00000000000,-0.678633715386,true,-2.31669714436,2.31669714436
8.05000000000,-0.683107158987,true,-2.32280507018,2.32280507018
8.10000000000,-0.687507176687,true,-2.32884697500,2.32884697500
8.15000000000,-0.691834198972,true,-2.33482254175,2.33482254175
8.20000000000,-0.696088654692,true,-2.34073144063,2.34073144063
8.25000000000,-0.700270971057,true,-2.34657332938,2.34657332938
8.30000000000,-0.704381573649,true,-2.35234785354,2.35234785354
8.35000000000,-0.708420886422,true,-2.35805464680,2.35805464680
